aiA,Borys Lang,Attack Helicopter,manymagpie,moonmoth,user
0,1.0,0,0,0,Attack Helicopter
1,1.0,0,0,0,Attack Helicopter
2,0.33170370261491977,0.6682962973850802,0,0,Borys Lang
3,0.5385794608643748,0.46142053913562525,0,0,Attack Helicopter
4,0.32320581181212804,0.33425047379635575,0.3425437143915162,0,manymagpie
5,0.329259161200249,0.33714800448332494,0.33359283431642606,0,Borys Lang
6,0.3367167808937295,0.3318782133887626,0.3314050057175079,0,Attack Helicopter
7,0.3298076427457863,0.3335745358954055,0.33661782135880824,0,manymagpie
8,0.3364671558150121,0.3206122741391888,0.3429205700457991,0,manymagpie
9,0.3348764033944678,0.3351757942142614,0.3299478023912708,0,Borys Lang
10,0.33145376491054945,0.33303851214140634,0.3355077229480442,0,manymagpie
11,0.24837580033645065,0.24964898429938828,0.2508851719797339,0.25109004338442714,moonmoth
12,0.25050069617567444,0.25048120758758685,0.2505473791843809,0.24847071705235776,manymagpie
13,0.25130623909882793,0.24996813774911658,0.25319587997288995,0.2455297431791655,manymagpie
14,0.25103351930104617,0.25091021115767675,0.24841965898393042,0.24963661055734668,Attack Helicopter
15,0.251074756502989,0.2517968188972483,0.24689938354472768,0.2502290410550351,Borys Lang
16,0.25081170354185095,0.24931654404665,0.25103692611822664,0.24883482629327242,manymagpie
17,0.2513019353205348,0.2482141233284506,0.25021646933220437,0.2502674720188102,Attack Helicopter
18,0.2501089892680558,0.2495200071240344,0.2507163075217546,0.24965469608615515,manymagpie
19,0.24863436973874908,0.25031018056478616,0.2542519829604708,0.2468034667359939,manymagpie
20,0.2591869923019813,0.2475282697423189,0.23873698941152038,0.25454774854417944,Attack Helicopter
21,0.21790131337580873,0.2761282975917995,0.26002393958890313,0.2459464494434886,Borys Lang
22,0.2543500237579299,0.2448086777889537,0.25341136494105754,0.24742993351205878,Attack Helicopter
23,0.24950437432903222,0.25188664451207743,0.2510828756745898,0.24752610548430054,Borys Lang
24,0.24419573467877534,0.25170908445330675,0.2491715811420169,0.254923599725901,moonmoth
25,0.24662584616082409,0.25230665043013994,0.24970637791178685,0.25136112549724915,Borys Lang
26,0.2534593117307865,0.24828824634701202,0.25243334122541417,0.24581910069678733,Attack Helicopter
27,0.25165900126847884,0.2495839249913731,0.25149658077715686,0.2472604929629912,Attack Helicopter
28,0.2508726530419323,0.24670861535533967,0.25099550820368416,0.2514232233990439,moonmoth
29,0.24915338238166312,0.2515542501750302,0.24882933630018722,0.25046303114311946,Borys Lang
30,0.25096960950786357,0.24805952443210125,0.25052311463621196,0.2504477514238232,Attack Helicopter
31,0.2467576836153672,0.25131594990779466,0.25229952497858105,0.2496268414982571,manymagpie
32,0.2501299299494346,0.2486620202146701,0.2515057055621621,0.24970234427373314,manymagpie
33,0.24675609147901864,0.26339926624380666,0.2489858269720673,0.2408588153051074,Borys Lang
34,0.25546526804246517,0.2314909353708484,0.2574062617121654,0.25563753487452107,manymagpie
35,0.2493844569403615,0.25056043451222815,0.25044588639335613,0.24960922215405423,Borys Lang
36,0.2506398046469237,0.24821042831161674,0.25341923847398135,0.24773052856747818,manymagpie
37,0.2506453440181506,0.25158332961569074,0.2471184845814053,0.2506528417847534,Borys Lang
38,0.24894824342411925,0.25517319136615174,0.24749187207628554,0.24838669313344347,Borys Lang
39,0.25096682700505174,0.25113179618263926,0.24687208574972413,0.25102929106258487,Borys Lang
40,0.2509751143453479,0.2514209246744858,0.2456177154048511,0.25198624557531524,moonmoth
41,0.2524721207864672,0.24939707756977172,0.2515218974898614,0.2466089041538997,Attack Helicopter
42,0.24697890567614325,0.2451061088834025,0.2689013523318393,0.23901363310861493,manymagpie
43,0.24908223047637815,0.24487887702670577,0.2678172247139994,0.2382216677829167,manymagpie
44,0.26463543928767497,0.2523703747460565,0.2345841903931017,0.24840999557316684,Attack Helicopter
45,0.2554698466075274,0.24982334555777252,0.24891333820715092,0.24579346962754917,Attack Helicopter
46,0.24924246881813159,0.26026106470371396,0.2303026651418442,0.26019380133631026,Borys Lang
47,0.2565570815250995,0.2525500893518945,0.23869991491074927,0.25219291421225676,Attack Helicopter
48,0.24686227226744362,0.2508884533505739,0.2511651551489724,0.2510841192330101,manymagpie
49,0.25323918398057843,0.24803330487467246,0.24988400839106348,0.24884350275368564,Attack Helicopter
50,0.12044085530343641,0.5648843588659381,0.15733983397085005,0.1573349518597754,Borys Lang
51,0.3043125574735658,0.06046171024401361,0.2998702995531282,0.3353554327292924,moonmoth
52,0.32441570948876663,0.06336314904845874,0.2878435445764447,0.32437759688632994,Attack Helicopter
53,0.2377991473867045,0.2645410894808767,0.25841801261796027,0.23924175051445853,Borys Lang
54,0.2541515783646822,0.23637662833879225,0.2550269005301792,0.25444489276634635,manymagpie
55,0.23769940887707922,0.2615886836773463,0.2616906944723345,0.23902121297324,manymagpie
56,0.25925116611688215,0.25682192882145893,0.2559163307418801,0.22801057431977886,Attack Helicopter
57,0.2733386276637956,0.2619358754526354,0.26044094721463246,0.20428454966893653,Attack Helicopter
58,0.26088017580044376,0.2634389886999359,0.25884941179053134,0.21683142370908895,Borys Lang
59,0.26779346294836154,0.25185359629205084,0.2521977951290342,0.22815514563055347,Attack Helicopter
60,0.2565634962315146,0.245728372441092,0.2544035396104854,0.243304591716908,Attack Helicopter
ketchup_vs_mustardA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user
0,1.0,0,0,0,Attack Helicopter
1,1.0,0,0,0,Attack Helicopter
2,0.40349835515286947,0.5965016448471305,0,0,Borys Lang
3,0.5090864711549348,0.4909135288450653,0,0,Attack Helicopter
4,0.31472377501069754,0.3380622499509722,0.34721397503833024,0,manymagpie
5,0.3279531882319162,0.34251528059557085,0.32953153117251294,0,Borys Lang
6,0.3374925909784596,0.3252766696864328,0.33723073933510767,0,Attack Helicopter
7,0.3330519337757909,0.3299431606640017,0.3370049055602074,0,manymagpie
8,0.3378976293826485,0.31572863579823174,0.34637373481911976,0,manymagpie
9,0.335727350002918,0.3365785657377983,0.3276940842592837,0,Borys Lang
10,0.3322839384869497,0.33368217593684874,0.3340338855762015,0,manymagpie
11,0.24900122851718362,0.2488811246079111,0.24992628415881446,0.25219136271609083,moonmoth
12,0.25104898494671035,0.2512748007997126,0.25178183970511125,0.24589437454846585,manymagpie
13,0.25130676807283087,0.25118383028989816,0.25211509789580283,0.24539430374146814,manymagpie
14,0.25188566516135746,0.25004814096888783,0.24672901896767688,0.25133717490207785,Attack Helicopter
15,0.2493485078360824,0.25150512502771627,0.25083990497044784,0.24830646216575353,Borys Lang
16,0.24943127491561723,0.251229628967258,0.2525625314579485,0.2467765646591763,manymagpie
17,0.25122189276776524,0.2507456149860676,0.24829527084179115,0.24973722140437601,Attack Helicopter
18,0.25049864495035323,0.2510454389299025,0.25108605637189113,0.24736985974785308,manymagpie
19,0.24971241946535214,0.24767399451988265,0.2513604219696651,0.2512531640451001,manymagpie
20,0.2640117371610127,0.2550397638140731,0.23997323628172962,0.2409752627431845,Attack Helicopter
21,0.2672767969773671,0.2687987742279288,0.2312500998349465,0.2326743289597576,Borys Lang
22,0.25616660129109253,0.23584576576224434,0.2537721451804969,0.25421548776616626,Attack Helicopter
23,0.24800461025038603,0.2517286675954166,0.25050057385812,0.24976614829607732,Borys Lang
24,0.2513394497898036,0.2481260580628806,0.24635601253935135,0.25417847960796447,moonmoth
25,0.2506122676730631,0.2539750281439825,0.242945687283425,0.2524670168995294,Borys Lang
26,0.25215918953229244,0.25181012105890044,0.2446629271576084,0.2513677622511987,Attack Helicopter
27,0.2517878211286662,0.25062149602524236,0.24677251062602987,0.25081817222006153,Attack Helicopter
28,0.2514192410662377,0.24991926472976492,0.24675279650039256,0.25190869770360486,moonmoth
29,0.2508317861527587,0.2510364492605696,0.24730906093913613,0.2508227036475356,Borys Lang
30,0.25325960555109167,0.2509754980939581,0.24576082058376758,0.2500040757711827,Attack Helicopter
31,0.2492927440142431,0.24996103656704546,0.2507231193222537,0.25002310009645773,manymagpie
32,0.2519957224413054,0.24746979434451186,0.25360276966876766,0.2469317135454151,manymagpie
33,0.2516054885070654,0.2528454657707077,0.2511746304301998,0.2443744152920271,Borys Lang
34,0.2510118377640141,0.2492501274805732,0.2510881644749028,0.24864987028050994,manymagpie
35,0.2505215760630001,0.25274664286818327,0.2499731995893918,0.24675858147942484,Borys Lang
36,0.2521595864375488,0.24904137661423353,0.25313855630649695,0.2456604806417207,manymagpie
37,0.2507790488045953,0.25304357640251296,0.2486215773061702,0.24755579748672157,Borys Lang
38,0.25080765559294177,0.2526304351773888,0.2485716859332601,0.24799022329640935,Borys Lang
39,0.25055863196608835,0.2555916060142675,0.2493708782439776,0.24447888377566654,Borys Lang
40,0.2525932770193083,0.242522515108635,0.2507114194542737,0.25417278841778296,moonmoth
41,0.25424732851645104,0.24930189718631662,0.2468573079440035,0.2495934663532288,Attack Helicopter
42,0.25246522758284623,0.24612761846376893,0.25259461724260696,0.24881253671077785,manymagpie
43,0.2531563432749738,0.24227008932391209,0.2549752655806811,0.24959830182043297,manymagpie
44,0.2535423418747596,0.24673746990517803,0.2524499946479792,0.24727019357208319,Attack Helicopter
45,0.25253258959435654,0.2465868241354559,0.24996054464748124,0.25092004162270637,Attack Helicopter
46,0.25152359883695447,0.2552263639186141,0.24292553187200683,0.2503245053724246,Borys Lang
47,0.2529092060705327,0.2511430099257106,0.24728864003665652,0.24865914396710018,Attack Helicopter
48,0.24614520577082313,0.2459232748187666,0.25427735421748604,0.2536541651929242,manymagpie
49,0.2530364511078848,0.2527764197979493,0.24530188834221467,0.24888524075195126,Attack Helicopter
50,0.06713815952887742,0.6100321397205413,0.17121098610942123,0.15161871464116009,Borys Lang
51,0.2725085467848385,0.1453850081697182,0.2858006666467448,0.2963057783986985,moonmoth
52,0.2869691986995025,0.1531151425095803,0.273304529821552,0.2866111289693652,Attack Helicopter
53,0.24703099564238276,0.25442912096191267,0.24886808775118657,0.24967179564451802,Borys Lang
54,0.2517397613111088,0.24487199926012884,0.2518049442951891,0.2515832951335732,manymagpie
55,0.24092396760565876,0.25524825465508777,0.25853240782475434,0.2452953699144991,manymagpie
56,0.252113729840349,0.25151994713329284,0.2509704494299745,0.24539587359638365,Attack Helicopter
57,0.43402352071037487,0.17062722605753072,0.18440044721156656,0.21094880602052782,Attack Helicopter
58,0.11345462390658594,0.3018823001670435,0.3014214664035884,0.28324160952278216,Borys Lang
59,0.2554069162699616,0.25320617032756365,0.254218117956134,0.2371687954463407,Attack Helicopter
60,0.2534171220825535,0.25137736482091794,0.25093536706477176,0.24427014603175679,Attack Helicopter
ketchup_vs_mustardA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user
0,1.0,0,0,0,Attack Helicopter
1,1.0,0,0,0,Attack Helicopter
2,0.23208716588703868,0.7679128341129613,0,0,Borys Lang
3,0.506520220393992,0.493479779606008,0,0,Attack Helicopter
4,0.32235698410763836,0.3344435365947109,0.34319947929765077,0,manymagpie
5,0.32225195420108693,0.3392614578067724,0.3384865879921406,0,Borys Lang
6,0.3379967631141272,0.3303230247708297,0.3316802121150431,0,Attack Helicopter
7,0.32381253910430324,0.3369074995953951,0.33927996130030164,0,manymagpie
8,0.33558306068766003,0.3262984965581771,0.33811844275416286,0,manymagpie
9,0.3344018777275739,0.33587050399866336,0.32972761827376273,0,Borys Lang
10,0.33312710312777705,0.333060150436827,0.33381274643539594,0,manymagpie
11,0.2477953413085738,0.25086354544788547,0.24952782802663342,0.2518132852169073,moonmoth
12,0.2481814804342542,0.25005154454489387,0.25140605081933237,0.2503609242015196,manymagpie
13,0.24729805445667136,0.25031552131289686,0.2511955403266737,0.2511908839037581,manymagpie
14,0.2502080516472163,0.2500601985931679,0.24988141481145187,0.2498503349481639,Attack Helicopter
15,0.24990640706668574,0.25010613758403444,0.25001539570770204,0.2499720596415778,Borys Lang
16,0.24932160354735275,0.2499122198141276,0.2505029704611836,0.2502632061773361,manymagpie
17,0.25282277583657803,0.2499537708121197,0.24763925986222549,0.24958419348907682,Attack Helicopter
18,0.24930370900514356,0.25004080522816846,0.2516210770195588,0.24903440874712915,manymagpie
19,0.2485482922660261,0.2505625770121315,0.250779885863974,0.2501092448578684,manymagpie
20,0.25094237167746825,0.24970878076693057,0.2494552540077869,0.2498935935478143,Attack Helicopter
21,0.24534518074228379,0.25451302377895163,0.25124983149745583,0.24889196398130878,Borys Lang
22,0.2513959133922934,0.25020447663272327,0.24947613164614987,0.24892347832883344,Attack Helicopter
23,0.24386320626069144,0.25441801214266485,0.2508101516881531,0.2509086299084906,Borys Lang
24,0.25264576056950294,0.24251896050335364,0.2513171079360305,0.2535181709911129,moonmoth
25,0.24947780713990061,0.25087890975473787,0.2488616162752027,0.2507816668301588,Borys Lang
26,0.2511610038632812,0.24990602356113203,0.24844689245104296,0.2504860801245438,Attack Helicopter
27,0.25040465796545636,0.24989297453712633,0.2497821990972563,0.249920168400161,Attack Helicopter
28,0.2502785552565157,0.25036631013446337,0.24871120293950455,0.2506439316695164,moonmoth
29,0.250151503467106,0.2503502650333281,0.25020656579288375,0.24929166570668213,Borys Lang
30,0.25591142200614303,0.24957101025042056,0.2512001462628684,0.24331742148056804,Attack Helicopter
31,0.24877774491216806,0.25109293489851525,0.251726722358421,0.24840259783089577,manymagpie
32,0.24931372114496825,0.25092899551295,0.2518078274820155,0.24794945586006625,manymagpie
33,0.24393312248271332,0.25279800982730644,0.250830951344135,0.2524379163458452,Borys Lang
34,0.24369238417340006,0.25217614140541605,0.25225044584921574,0.25188102857196815,manymagpie
35,0.2492336067093151,0.25201772336308637,0.2503099070948671,0.2484387628327314,Borys Lang
36,0.2533558965076607,0.2512023957859823,0.25346204190785376,0.24197966579850325,manymagpie
37,0.24930075298668333,0.2521787432304963,0.24987456234354113,0.2486459414392792,Borys Lang
38,0.24845657770363475,0.25330161675985197,0.2496418576637085,0.24859994787280476,Borys Lang
39,0.25248753011390623,0.2549545563828838,0.2532439802846394,0.23931393321857056,Borys Lang
40,0.2484387517633498,0.24431009403039913,0.24910863351984175,0.2581425206864093,moonmoth
41,0.25239788413978903,0.24836961991572004,0.2516484480296838,0.24758404791480715,Attack Helicopter
42,0.2483775355197743,0.23772241972147456,0.2572461498711156,0.2566538948876355,manymagpie
43,0.250834722374595,0.2360584540619567,0.2584024899349153,0.254704333628533,manymagpie
44,0.25487591789155256,0.24289126925281718,0.25237588150722334,0.2498569313484069,Attack Helicopter
45,0.2550734910004008,0.2511902416211624,0.24605143609849722,0.24768483127993962,Attack Helicopter
46,0.24743302638664552,0.25424596535300337,0.2523931468568241,0.245927861403527,Borys Lang
47,0.2513766391732141,0.24797481980622357,0.2510097002090683,0.24963884081149398,Attack Helicopter
48,0.24973684817699007,0.23896124297290255,0.2565230865755163,0.25477882227459103,manymagpie
49,0.2530398018927622,0.24271515074293531,0.2517500651104942,0.2524949822538083,Attack Helicopter
50,0.14457247167509224,0.6281670649025597,0.08239856760133692,0.1448618958210111,Borys Lang
51,0.3037590242541323,0.04970041656594716,0.3149783772442696,0.331562181935651,moonmoth
52,0.3206981905596916,0.05759673567584763,0.3011824554141447,0.3205226183503161,Attack Helicopter
53,0.23520522327223886,0.2640305661566516,0.26177981179772414,0.23898439877338537,Borys Lang
54,0.2556686936180537,0.232557076481296,0.2558919880773571,0.2558822418232932,manymagpie
55,0.2372871463032848,0.2608910683660803,0.2611344867161661,0.2406872986144688,manymagpie
56,0.25497992915457,0.25091486200035185,0.2517664053752251,0.24233880346985306,Attack Helicopter
57,0.29654409567626855,0.26173858657020843,0.25732187366025944,0.18439544409326358,Attack Helicopter
58,0.2486586716523131,0.2656979644996784,0.2618140126997153,0.2238293511482932,Borys Lang
59,0.26769012958447946,0.2506377363583104,0.2533793509138029,0.2282927831434072,Attack Helicopter
60,0.26012771010698793,0.2578815267348848,0.2569260421603983,0.225064720997729,Attack Helicopter
ketchup_vs_mustardA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user
0,1.0,0,0,0,Attack Helicopter
1,1.0,0,0,0,Attack Helicopter
2,0.4640936120083408,0.5359063879916591,0,0,Borys Lang
3,0.5160180051887177,0.4839819948112823,0,0,Attack Helicopter
4,0.318398413774826,0.34077997069747856,0.34082161552769547,0,manymagpie
5,0.3189586623643116,0.3405924933828727,0.34044884425281574,0,Borys Lang
6,0.3351123066187993,0.3318562242299717,0.333031469151229,0,Attack Helicopter
7,0.3307354711624382,0.33379138282022086,0.33547314601734096,0,manymagpie
8,0.334425140528367,0.32968782752163756,0.33588703194999536,0,manymagpie
9,0.33232887784606147,0.3340220013678858,0.33364912078605274,0,Borys Lang
10,0.332434087278466,0.33341158117754416,0.3341543315439898,0,manymagpie
11,0.2500141759167383,0.24715828117382896,0.2497470245621912,0.25308051834724155,moonmoth
12,0.2487239879198432,0.24523428184450888,0.2530899559609234,0.25295177427472454,manymagpie
13,0.24800740675567787,0.24526711634426535,0.25358494928237835,0.25314052761767847,manymagpie
14,0.2522001159080394,0.25144555466151797,0.2470799196800249,0.2492744097504177,Attack Helicopter
15,0.24927192047787425,0.2508102043478245,0.24965121802545368,0.2502666571488476,Borys Lang
16,0.2508274064941879,0.24843004738417893,0.25235446451747423,0.24838808160415893,manymagpie
17,0.2507743794766379,0.25033253673591305,0.2490389957757532,0.24985408801169587,Attack Helicopter
18,0.2504574532577595,0.2498680464492735,0.25222170481627265,0.24745279547669438,manymagpie
19,0.2501384070670502,0.2495785547346889,0.2504135942874972,0.24986944391076368,manymagpie
20,0.2622074557302187,0.24929686100247023,0.24200756483163485,0.24648811843567625,Attack Helicopter
21,0.22869102377094594,0.25832091503767124,0.2573038424575883,0.25568421873379454,Borys Lang
22,0.25051940633593156,0.24985857042329843,0.2503680394332209,0.2492539838075491,Attack Helicopter
23,0.250171678025726,0.2503284651536878,0.25015225122323204,0.2493476055973542,Borys Lang
24,0.24957415678554282,0.24920169829102157,0.2501668281850611,0.2510573167383745,moonmoth
25,0.24884780771848952,0.2509275614133375,0.24980528950280914,0.2504193413653638,Borys Lang
26,0.2583542022078136,0.2447719712044026,0.2512423386345695,0.2456314879532143,Attack Helicopter
27,0.25021599622293145,0.24997716288575278,0.2497143328681994,0.25009250802311633,Attack Helicopter
28,0.2495234752710607,0.25052519334745454,0.24859716096778892,0.25135417041369584,moonmoth
29,0.2505594608476829,0.25120962969812954,0.2510277495215744,0.24720315993261316,Borys Lang
30,0.25201305938761775,0.25031304076139205,0.24983075670544125,0.24784314314554892,Attack Helicopter
31,0.24920390924763614,0.25024671113766894,0.250951211198181,0.24959816841651394,manymagpie
32,0.2494999566494148,0.25095617112904306,0.25109688654495566,0.2484469856765865,manymagpie
33,0.24793824859887711,0.25127541938581155,0.24963940187484965,0.2511469301404617,Borys Lang
34,0.2469006839652984,0.2507551455391785,0.25244821357232117,0.24989595692320193,manymagpie
35,0.24953327250687424,0.253258986215685,0.25085745713499286,0.24635028414244792,Borys Lang
36,0.24914323226726842,0.2506305841096492,0.2515232950541751,0.24870288856890727,manymagpie
37,0.24886741778438795,0.2532074925753975,0.25212081371995365,0.24580427592026088,Borys Lang
38,0.24836215792825936,0.25104831185015225,0.2506309009603443,0.24995862926124407,Borys Lang
39,0.2462823708551007,0.2521954867380299,0.24991095030991217,0.25161119209695726,Borys Lang
40,0.24607003191511742,0.2518753129225689,0.2501140640821872,0.25194059108012645,moonmoth
41,0.25154805692010784,0.24838030445904086,0.2513205165873244,0.24875112203352687,Attack Helicopter
42,0.2461314609900545,0.24998339792947427,0.253214990957305,0.25067015012316624,manymagpie
43,0.24660229199261952,0.251150240940268,0.25132547894180157,0.25092198812531097,manymagpie
44,0.25036264585484513,0.25003992588871626,0.24939171032001625,0.2502057179364223,Attack Helicopter
45,0.2528947117919968,0.24931030664954396,0.2476447533011967,0.2501502282572625,Attack Helicopter
46,0.24665593801429642,0.2520776647133063,0.2506507253003926,0.2506156719720047,Borys Lang
47,0.2517470174317833,0.24917782626521287,0.2486537514213951,0.25042140488160874,Attack Helicopter
48,0.2492131283375841,0.2494906605538662,0.2506577271491976,0.25063848395935207,manymagpie
49,0.251818312087353,0.24764376847608835,0.2501312997126318,0.2504066197239268,Attack Helicopter
50,0.1779826632897893,0.47525572568911084,0.17148669773460717,0.17527491328649267,Borys Lang
51,0.280314132549464,0.15420583536240484,0.27970154869775893,0.2857784833903722,moonmoth
52,0.2820775670107939,0.1626547705469115,0.27354239778217315,0.28172526466012143,Attack Helicopter
53,0.247265195847669,0.2530992717210987,0.24999477651045404,0.24964075592077825,Borys Lang
54,0.25069824380817185,0.24733475001263414,0.25099552384914203,0.25097148233005195,manymagpie
55,0.24821230504361635,0.25021375808387764,0.2517604964076532,0.24981344046485285,manymagpie
56,0.2526363354677619,0.2499066874854678,0.25130477525917855,0.24615220178759176,Attack Helicopter
57,0.6886710325861148,0.04863721478519215,0.12220114248062719,0.14049061014806585,Attack Helicopter
58,0.03658201430616159,0.3230399454222178,0.3222480195921399,0.3181300206794807,Borys Lang
59,0.25960565984047945,0.2516417481017908,0.24972844041075312,0.23902415164697666,Attack Helicopter
60,0.25154498312907103,0.25126994696272975,0.25007092181780616,0.24711414809039303,Attack Helicopter
ketchup_vs_mustardA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user
0,1.0,0,0,0,Attack Helicopter
1,1.0,0,0,0,Attack Helicopter
2,0.37367462408639496,0.626325375913605,0,0,Borys Lang
3,0.5079413674209868,0.4920586325790131,0,0,Attack Helicopter
4,0.33804643121508315,0.3221011442933833,0.3398524244915335,0,manymagpie
5,0.3332804913791395,0.33445958728812364,0.3322599213327368,0,Borys Lang
6,0.3405090785691699,0.33106408681134414,0.32842683461948596,0,Attack Helicopter
7,0.32836505056869325,0.33539519128995265,0.3362397581413541,0,manymagpie
8,0.33164445259353464,0.33318684415869887,0.3351687032477665,0,manymagpie
9,0.33267883585580194,0.33424248562757886,0.3330786785166192,0,Borys Lang
10,0.33374244719206364,0.33155822127040285,0.3346993315375335,0,manymagpie
11,0.24727315037582906,0.24760398659848515,0.25054731066477265,0.25457555236091317,moonmoth
12,0.24878652787264496,0.25069258180804144,0.25180344727752785,0.24871744304178575,manymagpie
13,0.24457643048877725,0.24858259167225158,0.25494136469691225,0.2518996131420589,manymagpie
14,0.2522856919014744,0.25194473395611217,0.24769381212606692,0.24807576201634654,Attack Helicopter
15,0.25210120151775556,0.2530157987986119,0.24559079989273244,0.24929219979090006,Borys Lang
16,0.24985028339726584,0.24978141914119592,0.25078152784118946,0.24958676962034884,manymagpie
17,0.25548219723225174,0.252431191331949,0.24813419102279172,0.2439524204130075,Attack Helicopter
18,0.24841187390517894,0.252087453530414,0.2527553777959527,0.2467452947684544,manymagpie
19,0.2420607890066308,0.2515945293302559,0.2564376022223593,0.24990707944075405,manymagpie
20,0.27120506723582843,0.2515021280925923,0.22811526382181166,0.24917754084976762,Attack Helicopter
21,0.24029013697953552,0.2602503210700241,0.24231782029534843,0.2571417216550919,Borys Lang
22,0.2534142202122682,0.24317661208516214,0.2522257551357137,0.2511834125668559,Attack Helicopter
23,0.25081427434413306,0.2510418056535171,0.248858576452742,0.24928534354960782,Borys Lang
24,0.24798846606946506,0.24999602094257808,0.2455024916544144,0.2565130213335424,moonmoth
25,0.2538806948254073,0.2558375055516268,0.2515740391635104,0.2387077604594555,Borys Lang
26,0.25436057849377863,0.2526474075861733,0.2535653044184991,0.23942670950154896,Attack Helicopter
27,0.25461479831106204,0.2532871364954205,0.25342196209090945,0.238676103102608,Attack Helicopter
28,0.24908728197750216,0.24974452311326797,0.2490319019764664,0.25213629293276346,moonmoth
29,0.24910821378343959,0.2521233003367186,0.2472992219623512,0.2514692639174906,Borys Lang
30,0.25175613663251023,0.24858772958158645,0.24884833591966404,0.2508077978662393,Attack Helicopter
31,0.24851904879711884,0.24783104464793768,0.2546223633052555,0.24902754324968795,manymagpie
32,0.24837331797923887,0.250480858203942,0.2508168560939799,0.25032896772283925,manymagpie
33,0.24807203354715443,0.2620836682757807,0.242487568759371,0.24735672941769385,Borys Lang
34,0.2528660162356182,0.23983470166241158,0.2536545622822563,0.2536447198197139,manymagpie
35,0.24832251247240583,0.2524868135007335,0.24950381416197348,0.2496868598648872,Borys Lang
36,0.2519793550494751,0.24387283716501718,0.2532758049238314,0.2508720028616763,manymagpie
37,0.24980940240531496,0.2549946783446251,0.2439678241804767,0.2512280950695832,Borys Lang
38,0.250359317860988,0.2504717054651727,0.24910597512101523,0.25006300155282407,Borys Lang
39,0.25047451775349944,0.25675337774291324,0.24353958848586327,0.24923251601772406,Borys Lang
40,0.25117280660646707,0.24818856966840458,0.24816550020930306,0.2524731235158253,moonmoth
41,0.2518637368822409,0.2480900779350376,0.24833818536713198,0.25170799981558956,Attack Helicopter
42,0.2489062984069626,0.2513244238711351,0.2516416679409576,0.2481276097809447,manymagpie
43,0.24930946157142833,0.25028226273625764,0.25107141316814663,0.2493368625241674,manymagpie
44,0.2509415909668532,0.2498966002930192,0.2500344765405165,0.24912733219961106,Attack Helicopter
45,0.25313539387145934,0.24677612983130148,0.24854736072519665,0.25154111557204256,Attack Helicopter
46,0.25009060730322596,0.25149118680022553,0.24926015902814647,0.24915804686840204,Borys Lang
47,0.2510377000959189,0.25076158756877454,0.24851897567743855,0.24968173665786803,Attack Helicopter
48,0.2501071206876546,0.24908111083742215,0.25067116463488226,0.25014060384004094,manymagpie
49,0.2545863689411724,0.2439890537616757,0.2498358609016988,0.25158871639545305,Attack Helicopter
50,0.2548800815813234,0.2671253365812333,0.23769511744415373,0.24029946439328953,Borys Lang
51,0.25490156821378396,0.2296471540211262,0.2564703763016897,0.2589809014634002,moonmoth
52,0.2574802653788714,0.23043618739506377,0.2546614624094865,0.2574220848165783,Attack Helicopter
53,0.2491315571767806,0.2512034313800355,0.2499470558469181,0.24971795559626586,Borys Lang
54,0.2502674186707963,0.2490036836689661,0.25036847807389256,0.250360419586345,manymagpie
55,0.24914777960861245,0.24889633167276004,0.25288309732970493,0.2490727913889226,manymagpie
56,0.2509791644199332,0.25031371991645346,0.2479134044619802,0.2507937112016332,Attack Helicopter
57,0.3065842925413696,0.24643162440135555,0.21042665983517098,0.23655742322210388,Attack Helicopter
58,0.1882523829179567,0.27437188173164917,0.2724476726196823,0.2649280627307118,Borys Lang
59,0.252797716523584,0.24664221656160787,0.25139736465458906,0.24916270226021908,Attack Helicopter
60,0.2582047163949106,0.24335874337651905,0.24541522824715087,0.25302131198141947,Attack Helicopter
ketchup_vs_mustardA,Attack Helicopter,Borys Lang,manymagpie,moonmoth,user
0,1.0,0,0,0,Attack Helicopter
1,1.0,0,0,0,Attack Helicopter
2,0.47582423913479527,0.5241757608652048,0,0,Borys Lang
3,0.5112570172375228,0.48874298276247713,0,0,Attack Helicopter
4,0.30732349056565983,0.3407875219503071,0.35188898748403313,0,manymagpie
5,0.32283868486151435,0.341588920404576,0.3355723947339097,0,Borys Lang
6,0.33748160641197583,0.32850992465226786,0.3340084689357563,0,Attack Helicopter
7,0.32419222495948563,0.3329745042979177,0.3428332707425967,0,manymagpie
8,0.33356563358536195,0.33149521466671444,0.33493915174792366,0,manymagpie
9,0.33241526404947264,0.3369521805569776,0.33063255539354974,0,Borys Lang
10,0.33313817535548435,0.32674331198914586,0.3401185126553698,0,manymagpie
11,0.24951578585786977,0.2505239454960016,0.2479922074582517,0.2519680611878769,moonmoth
12,0.2496908387626036,0.24678482097882126,0.2525558056543893,0.25096853460418583,manymagpie
13,0.2508662423302748,0.24769777502858703,0.2514013755044408,0.25003460713669734,manymagpie
14,0.25057043723950745,0.24992456624001147,0.24919508821414987,0.2503099083063312,Attack Helicopter
15,0.24966948277748982,0.25042488247928246,0.24974580191033968,0.250159832832888,Borys Lang
